,geolocation_zip_code_prefix,latitude,longitude
12646655,78880,-12.285723247702393,-55.2959768468608
12646658,78840,-15.546379835055909,-55.17620691678298
12646678,78885,-12.387011157383954,-54.93962848461153
12646735,78875,-13.17889949438228,-53.2522357069531
12646765,78820,-15.96144358856559,-54.96989318266728
12646768,78890,-12.541158611169966,-55.74314547712085
12646818,78800,-15.832244848160132,-54.39610875644156
12646988,78810,-16.053688877142214,-54.88921944116903
12647089,78870,-14.435183928082909,-54.05670746737458
12647308,78830,-15.812079109113665,-54.922725734434536
12647571,78888,-13.105694999999947,-54.831531499999954
12671300,79093,-20.497667184863403,-54.68409100528012
12671304,79010,-20.44248184488408,-54.60767470967748
12671317,79091,-20.492602523169296,-54.67093026144041
12671321,79062,-20.509361267316116,-54.56825385420625
12671322,79002,-20.45701824063706,-54.60285131989711
12671340,79083,-20.519470798023228,-54.63532447442111
12671344,79032,-20.440101441165314,-54.57267750840195
12671353,79097,-20.537006512609043,-54.66821294226445
12671355,79006,-20.479710324138964,-54.64038651961992
12671373,79031,-20.445830868567008,-54.55415241456855
12671377,79052,-20.495221534045186,-54.58451356733091
12671389,79090,-20.487978355271423,-54.65295544474596
12671396,79060,-20.522992498503932,-54.58910569730416
12671404,79033,-20.418396411333536,-54.57017015929952
12671405,79063,-20.5192861343326,-54.59555052783777
12671411,79074,-20.53208005329214,-54.63759911561532
12671437,79071,-20.53345349180569,-54.6217912672688
12671440,79008,-20.44412476048813,-54.62093080766344
12671443,79040,-20.457467847469584,-54.57264622973501
12671474,79005,-20.48073090397595,-54.61764165615419
12671490,79041,-20.470614831513156,-54.57143721996692
12671501,79014,-20.40607575510325,-54.597976294971616
12671520,79004,-20.46994200109652,-54.612753842691966
12671532,79020,-20.45741496364473,-54.59501939260764
12671552,79034,-20.418128925356232,-54.56358268385379
12671587,79081,-20.508045463788967,-54.63393182653356
12671606,79051,-20.48227935607949,-54.59397058465576
12671660,79022,-20.44433912519462,-54.589738510820034
12671670,79050,-20.48645501660433,-54.6090720099626
12671680,79017,-20.397725946996317,-54.56551023881938
12671771,79023,-20.43031499861088,-54.581679373109466
12671832,79080,-20.490922644954285,-54.62800888491108
12671884,79085,-20.521693341652767,-54.65726588259566
12671897,79094,-20.50848464983168,-54.66358099877579
12671901,79075,-20.54543913240797,-54.6465186201743
12671902,79070,-20.513026655837063,-54.61051356425641
12671909,79009,-20.45357016180968,-54.62807170661906
12671936,79042,-20.500241396329898,-54.56866584497099
12671990,79013,-20.41553184430716,-54.58335720012685
12671993,79021,-20.457187933089184,-54.59103898917996
12672098,79096,-20.51785256943139,-54.684589066558
12672145,79011,-20.42929080141216,-54.59572951433716
12672282,79092,-20.496537,-54.663462
12672291,79003,-20.46823356538603,-54.5967813577572
12672307,79044,-20.475285936984324,-54.54593806189049
12672388,79036,-20.445312274887744,-54.56891802541947
12672406,79072,-20.538361655288806,-54.60554058188578
12672407,79046,-20.481707251745547,-54.55691754980103
12672472,79045,-20.4624914792492,-54.5469971348116
12673045,79073,-20.550048510407382,-54.61388889167035
12673083,79086,-20.49447603191186,-54.64579613073453
12673709,79084,-20.51918514876794,-54.65175494947781
12673942,79077,-20.54960576741302,-54.66195854330883
12674413,79043,-20.47105549624909,-54.56572728114725
12674516,79012,-20.419640770182987,-54.60736383625707
12677972,79095,-20.52834728415344,-54.67304608968254
12697119,79180,-20.440552708617748,-53.74905865230375
12697120,79116,-20.413826162906197,-54.63779025601607
12697121,79150,-21.617147476604096,-55.17180102202648
12697134,79112,-20.43693938714196,-54.6579132805616
12697143,79170,-20.937569123176043,-54.96874327509509
12697154,79100,-20.46528632845881,-54.636477388682806
12697159,79130,-21.784207571148777,-54.52942519947917
12697182,79190,-20.435927487008,-54.86288255574132
12697207,79103,-20.442607762709827,-54.67455451650418
12697231,79117,-20.423768658058773,-54.63417792674121
12697236,79102,-20.45550912184773,-54.65945480639402
12697251,79140,-21.45564531183517,-54.370833165671634
12697284,79110,-20.451959748542905,-54.6335713117028
12697288,79115,-20.42995165982463,-54.653642043486414
12697390,79104,-20.46314914532826,-54.6960039862177
12697436,79134,-21.65249882825977,-54.43375249029554
12697480,79118,-20.438625865398983,-54.622625500144224
12697534,79113,-20.439301495412373,-54.67081692215358
12697694,79108,-20.495323145631275,-54.73735144308811
12698091,79114,-20.419094871487157,-54.666618171244735
12698133,79107,-20.43684652070092,-54.67593485958462
12699063,79125,-20.980792538850324,-54.50364919235629
12699359,79105,-20.46969605784197,-54.70696676192467
12704139,79210,-20.49526145111812,-55.80300727828307
12704141,79290,-21.12717351623222,-56.487507603013
12704149,79200,-20.482308076210572,-55.79218937991555
12704203,79240,-21.48456041526598,-56.14030990678783
12704209,79280,-21.700013486332825,-57.88369208238702
12704215,79215,-20.691375260706693,-55.27780833869396
12704239,79260,-22.104589690944792,-56.54389097047191
12704288,79230,-21.45584782871155,-56.11889645677181
12704413,79270,-22.017195391015942,-57.02713057028187
12706129,79332,-19.01253477537743,-57.65104755797853
12706133,79370,-19.00829513361941,-57.60017598173936
12706141,79310,-19.01142346691339,-57.627198161198194
12706147,79302,-19.00261905751808,-57.64860664773547
12706148,79304,-19.00382449455019,-57.629789938359416
12706153,79331,-19.00067281996737,-57.65860306375318
12706162,79303,-19.00613884815467,-57.64088693513085
12706169,79330,-19.004448125252654,-57.65584967753405
12706170,79321,-19.001816226380107,-57.66923513823525
12706182,79301,-19.00448939996408,-57.65074747990116
12706183,79380,-20.249858849049627,-56.38199281980921
12706187,79300,-19.00922855187363,-57.65069773260851
12706209,79320,-19.042341443589063,-57.64312524374207
12706227,79390,-20.548919096969858,-56.67547900606177
12706363,79333,-19.000792616120705,-57.66799470012542
12706480,79311,-19.02431121603502,-57.640965655621486
12707845,79415,-17.577454114756065,-54.75176406686125
12707847,79490,-19.39474338733581,-54.56736123542357
12707854,79400,-18.498574618152823,-54.751548779899416
12707876,79420,-19.53295274614871,-54.04186371318199
12707893,79430,-19.921177646910817,-54.36132931609356
12707930,79410,-18.099157983826583,-54.55466073919367
12708104,79460,-19.832929694705445,-54.82875159315118
12708904,79440,-20.098782813935884,-54.43500607409076
12711613,79570,-20.075907019101248,-51.099754197904936
12711620,79540,-19.11358227631166,-51.73572123667424
12711625,79550,-18.5308593453196,-53.13055155354618
12711637,79530,-18.32603810081622,-53.709807529904346
12711672,79580,-19.733252297262283,-51.92623001453144
12711692,79560,-18.78425084993371,-52.62260112601662
12711718,79556,-19.028949429862628,-53.012882201730406
12711841,79500,-19.664797258045176,-51.19225174760413
12719814,79680,-20.432566862943663,-52.87786501220904
12719816,79670,-21.25463310124472,-52.03600872344774
12719817,79620,-20.801022467540307,-51.69872978634067
12719819,79645,-20.77320123771696,-51.69596596199291
12719820,79640,-20.785329000000004,-51.73997399999999
12719825,79622,-20.81544060321557,-51.68255582221749
12719826,79630,-20.79174970059468,-51.728950357950055
12719840,79610,-20.808868063026495,-51.694900127693735
12719845,79601,-20.78793811154542,-51.70606099730846
12719866,79603,-20.79387574510401,-51.70203384572695
12719894,79600,-20.773606656776572,-51.70160158690533
12719903,79602,-20.791662981624533,-51.70549511800999
12719942,79621,-20.81637738288905,-51.71240724866066
12719953,79604,-20.790643592787625,-51.68963144610972
12719975,79611,-20.80525544366536,-51.67946579638379
12720614,79648,-20.09482147183894,-51.09659273946854
12721502,79750,-22.253654157400224,-53.345424359889925
12721513,79780,-21.717182442785404,-52.42237346425372
12721528,79740,-22.28968688644454,-53.83391002758226
12721531,79785,-22.15998708955832,-53.781955282627386
12721546,79700,-22.376393895746357,-54.51496883229808
12721575,79730,-22.418761926760038,-54.23092224752102
12721579,79760,-22.297625865019285,-53.2686313802315
12721616,79790,-22.280653401455822,-54.16218589233392
12721664,79770,-22.186518666047206,-52.720175649737776
12721854,79710,-22.40925569579533,-54.43828278816663
12724653,79823,-22.21703390643334,-54.83238552192974
12724662,79826,-22.220621083760488,-54.796047220026345
12724692,79841,-22.226147907279195,-54.758407830743785
12724693,79825,-22.220874902103272,-54.80934024485799
12724714,79810,-22.235138039387756,-54.81323980984673
12724716,79833,-22.22034086651761,-54.77424650711413
12724727,79803,-22.22809705728804,-54.81804153105215
12724728,79802,-22.233269987761865,-54.818242646652415
12724730,79890,-22.08402072714907,-54.799181560812364
12724733,79840,-22.22333751413938,-54.78560037479206
12724739,79804,-22.22713301868629,-54.81435120522413
12724747,79824,-22.25753938382759,-54.78643816575965
12724765,79830,-22.22160827111832,-54.794868303316456
12724826,79800,-22.226469583550227,-54.80873567206264
12724827,79813,-22.2555047798652,-54.81330782544958
12724874,79820,-22.232310272326483,-54.82983826728311
12724876,79812,-22.24054447641551,-54.81313435339335
12724895,79822,-22.225250549330276,-54.84427862374788
12724933,79842,-22.237353619488548,-54.75199757141447
12724994,79806,-22.22879647918018,-54.80418985254661
12725014,79831,-22.211687261435657,-54.78285329574288
12726734,79821,-22.21467186660031,-54.853950083004506
12727556,79990,-23.095537793758137,-55.23559163402688
12727562,79980,-23.93083138358985,-54.28292098727715
12727565,79940,-22.629257643711,-54.813005046868085
12727575,79904,-22.52284115993474,-55.711830616350696
12727589,79950,-23.065897674516037,-54.20917735595354
12727627,79975,-23.635380283258527,-55.01759248052121
12727628,79925,-23.88712180486428,-55.42899203598735
12727633,79900,-22.49753871954509,-55.73970727644316
12727636,79955,-22.855853335467085,-54.60324544149135
12727644,79970,-23.78273533580813,-54.28658174603687
12727645,79906,-22.561383040218743,-55.69592738561718
12727646,79903,-22.513267534008595,-55.70585492251309
12727672,79902,-22.51734398076503,-55.73643883633191
12727712,79965,-23.48268481183326,-54.18331635212991
12727791,79995,-23.269742426952885,-55.53278057348936
12728249,79905,-22.550243064912067,-55.70848918622608
12729090,79909,-22.62168688924337,-55.62540480073221
12731768,80010,-25.43548786011886,-49.270213781291496
12731781,80035,-25.40283336663972,-49.24723070413756
12731812,80060,-25.432110597005,-49.25976793963871
12731872,80030,-25.41420518595992,-49.259492785590666
12732020,80020,-25.425497629753597,-49.26880418595993
12732178,80050,-25.439106561486454,-49.23689875714125
12732211,80045,-25.42552957617298,-49.254479518177625
12732279,80040,-25.41810890007532,-49.2549331354036
12776056,80240,-25.453155877315545,-49.2850395992267
12776099,80230,-25.44041155231119,-49.27281542157665
12776159,80250,-25.4389681470945,-49.27448441188181
12776240,80210,-25.43871208756084,-49.24089260093047
12776250,80215,-25.44384908076061,-49.25520561183576
12776379,80220,-25.45005712155927,-49.2606739118818
12815969,80320,-25.45871651095423,-49.30218888165614
12816031,80310,-25.464029318048183,-49.30472794690424
12816193,80330,-25.472734941716197,-49.30563836747645
12828246,80440,-25.44103215430785,-49.29670346295224
12828256,80410,-25.429682934483512,-49.27463517706924
12828278,80430,-25.43328294393789,-49.28042347446478
12828312,80420,-25.434899979456432,-49.28320625116862
12837827,80510,-25.416444206215026,-49.28185035596391
12837832,80540,-25.39986976934627,-49.25998715153791
12837864,80530,-25.421492943937885,-49.26920329863241
12837881,80520,-25.41508584595193,-49.27648772952856
12846720,80620,-25.45385542382702,-49.286168717179294
12846749,80610,-25.46921399278664,-49.29393514695028
12846829,80630,-25.47172126366212,-49.28024377269315
12862174,80730,-25.4335612739339,-49.29695352080336
12862369,80710,-25.43084570358929,-49.29763028559067
12862615,80740,-25.44145496502972,-49.31273063488947
12879639,80810,-25.415108802094856,-49.29509628781236
12879651,80820,-25.413348510675814,-49.29888149999999
12880194,81050,-25.49503825145709,-49.29960146295223
12880246,81020,-25.491606559524563,-49.28283748666978
12880286,81070,-25.48015350874257,-49.29687243020366
12880328,81030,-25.48129914876794,-49.27064708076061
12880353,81010,-25.47940912822438,-49.27385284150853
12891040,81130,-25.51123247821568,-49.30311141618097
12891057,81110,-25.508277204459347,-49.29377559970583
12891076,81150,-25.51600247821569,-49.29479024562872
12891084,81170,-25.53068903165206,-49.31438872173828
12898085,81280,-25.434992398266637,-49.35249508144927
12898099,81230,-25.459417583386337,-49.33020088190318
12898135,81210,-25.4439745033258,-49.32947681717858
12898145,81240,-25.473152975849757,-49.3401535732588
12898150,81200,-25.4400884207686,-49.34526604939701
12898179,81270,-25.45134031779098,-49.34622476894222
12898248,81250,-25.48663937607479,-49.33860322009349
12898373,81260,-25.474502573234364,-49.35249257828181
12898441,81220,-25.45717498917995,-49.32270024118532
12898449,81290,-25.450512600611685,-49.36345292146108
12909969,81315,-25.510172573691484,-49.32300242824175
12909971,81320,-25.47727317456296,-49.32436710519932
12909985,81330,-25.48613423452021,-49.3348400471753
12909999,81310,-25.497314223440373,-49.31372746073054
12910021,81350,-25.508669747227305,-49.33026677895873
12910135,81305,-25.50409079950931,-49.32525933980422
12910147,81312,-25.503742606427743,-49.30928342244162
12912207,81490,-25.58719360032323,-49.32331092576026
12912215,81450,-25.498147452680467,-49.34864249999998
12912230,81480,-25.56029297668647,-49.33312961157596
12912234,81460,-25.549428006116845,-49.32449259824576
12912318,81470,-25.571335306134216,-49.33131351832187
12914965,81530,-25.458783139332883,-49.23258518552723
12914974,81560,-25.49685252123605,-49.20902332180169
12914989,81510,-25.47522523721072,-49.24036693812938
12915001,81550,-25.48002690091752,-49.21500791701768
12915007,81580,-25.489392937858792,-49.22681815081503
12915015,81570,-25.481998582838084,-49.23384196904042
12915023,81540,-25.46478827699232,-49.220950232586965
12915038,81590,-25.487698473772284,-49.203383034277806
12915095,81520,-25.459127696635733,-49.23715637356463
12921946,81670,-25.49408574940205,-49.26375758428594
12921963,81610,-25.47823502865101,-49.2487200844524
12921969,81650,-25.496876096024057,-49.232400160424696
12921979,81630,-25.484788854838737,-49.25536574672524
12922154,81690,-25.60148477434908,-49.3177002534166
12928662,81750,-25.51882425644875,-49.2323511633389
12928678,81770,-25.5347523805182,-49.236641559813016
12928685,81730,-25.506504042183643,-49.234914267961294
12928707,81720,-25.52418339439665,-49.2531228753823
12929007,81710,-25.4985654229174,-49.2677192917704
12934814,81810,-25.50714419618402,-49.27207460483913
12934835,81830,-25.507716226437072,-49.2659152738391
12934848,81870,-25.52018477491484,-49.28864365958799
12934891,81825,-25.526084940879464,-49.27440966694559
12934895,81850,-25.535335597835257,-49.24932285058472
12934899,81820,-25.52027037468981,-49.27982988328814
12934908,81860,-25.533143129897823,-49.24105453566276
12934948,81880,-25.539430693865768,-49.2886326382077
12941668,81935,-25.59196672634119,-49.26675746465166
12941689,81940,-25.549726840412017,-49.30403973105777
12941697,81930,-25.56660371995524,-49.28299262236466
12941699,81900,-25.539514511800988,-49.2755937901783
12941708,81910,-25.53334346710718,-49.26949584595194
12941722,81925,-25.549456442408683,-49.25875779739164
12941743,81920,-25.54263472577765,-49.25608985734889
12945981,82015,-25.42229770552254,-49.34153839869583
12946001,82030,-25.397542854838743,-49.31748523951188
12946017,82020,-25.39731297333959,-49.32548014640199
12946023,82010,-25.424269492353947,-49.323743580904846
12946053,82025,-25.415083225921865,-49.31619897683071
12947893,82130,-25.38337265556421,-49.27019338449105
12947898,82110,-25.38836459449484,-49.28722328864907
12947905,82120,-25.400645308904185,-49.27690618220902
12947911,82115,-25.38352779127481,-49.286662507761626
12947922,82100,-25.39226795392121,-49.2963977839172
12949262,82200,-25.397761840412013,-49.25676202455429
12949277,82220,-25.370141615326872,-49.26980748237064
12949533,82210,-25.383395536211037,-49.26382096280801
12952241,82315,-25.41228842714524,-49.35922451457094
12952246,82310,-25.42808793337765,-49.34710030974091
12952252,82300,-25.413908553147916,-49.34702339687815
12952257,82320,-25.40444171696837,-49.34025084016421
12954337,82410,-25.37541432938247,-49.31870093009628
12954402,82400,-25.393345281980704,-49.35098627800838
12956759,82515,-25.401775500000003,-49.22824049999999
12956764,82510,-25.397971942264448,-49.24103753690352
12956779,82560,-25.398981180227207,-49.24692992975385
12956830,82530,-25.42173219426981,-49.23008343020366
12956891,82520,-25.419033754919543,-49.234728216486815
12956897,82540,-25.38321753667202,-49.24633927996784
12957842,82590,-25.38905602605743,-49.193960455910094
12966164,82600,-25.39156863558196,-49.213520460038055
12966203,82630,-25.384089908130893,-49.21399443228113
12966230,82620,-25.3790622139032,-49.22700417208608
12966254,82650,-25.37578921565008,-49.247089475301486
12966292,82640,-25.383237045242065,-49.23195552997861
12971194,82720,-25.366615579893026,-49.22720183056799
12971197,82710,-25.354224471002325,-49.26115428573488
12971208,82700,-25.375735089647407,-49.261641820705165
12971765,82810,-25.43585833749783,-49.22158276824976
12971779,82840,-25.4046727705902,-49.19971258303454
12971815,82820,-25.424755962259752,-49.2010723395753
12971848,82800,-25.43880303497028,-49.22994083568014
12972296,82860,-25.38453248256217,-49.195069439695104
12979571,82970,-25.469249343326208,-49.200833378296494
12979576,82920,-25.44954288613569,-49.21144025667293
12979582,82930,-25.455338193173286,-49.21312031640601
12979589,82980,-25.47410747821568,-49.19435007799064
12979593,82960,-25.465115514570957,-49.20990809186912
12979606,82950,-25.44745360753659,-49.219868535114514
12979607,82940,-25.454342472387303,-49.22258337676727
12979637,82990,-25.463871052156552,-49.19510577816825
12979665,82900,-25.450167784185595,-49.22439440716861
12982619,83055,-25.487067530671105,-49.15828868137229
12982622,83075,-25.52257554902293,-49.09714820041269
12982631,83015,-25.562246280050744,-49.17501431181837
12982636,83010,-25.533552342489493,-49.18726902068778
12982642,83050,-25.497589516673177,-49.18687479711266
12982647,83060,-25.49540787967335,-49.155607852098925
12982658,83045,-25.50558541220332,-49.18988673051925
12982674,83020,-25.550486998908475,-49.18996687114555
12982679,83085,-25.549237938657765,-49.15384787705575
12982698,83040,-25.517907565641405,-49.195029478215694
12982702,83090,-25.616628638640396,-49.17295594047543
12982705,83005,-25.533751917338503,-49.199826126071535
12982729,83065,-25.50752580959667,-49.16454300054825
12982747,83030,-25.542654192336563,-49.21397019830916
12982748,83025,-25.56923324562871,-49.20791101387846
12982918,83070,-25.516321166801344,-49.12281815098963
12983076,83035,-25.51827561281671,-49.20375639800334
12995512,83116,-25.662771489327056,-49.09909248635859
12995513,83212,-25.54845869660805,-48.55682115640703
12995520,83260,-25.758995329617274,-48.508339282916765
12995547,83255,-25.621204126016725,-48.42208269355905
12995582,83206,-25.5327393775075,-48.52054372415031
12995592,83203,-25.5093731854412,-48.51834821967465
12995609,83215,-25.57015533661374,-48.56941712713105
12995644,83209,-25.547635663426608,-48.52779305562683
12995796,83221,-25.516713753654106,-48.539559843604536
12995831,83280,-25.879391743627053,-48.61948177812689
12997577,83250,-25.55118285932953,-48.626543799559336
12998386,83218,-25.583184807988214,-48.57433657660294
13000216,83252,42.18400274298598,-8.723762147513938
13012034,83320,-25.436908583386337,-49.17617026672054
13012039,83325,-25.422248161753803,-49.17481523920898
13012045,83330,-25.430491691093938,-49.15958321593226
13012047,83324,-25.428798209273445,-49.19005993003079
13012065,83327,-25.39247780481249,-49.16387036029701
13012067,83331,-25.44690031975288,-49.16096874271452
13012074,83350,-25.472751615335724,-48.8312030554948
13012082,83326,-25.396429483997235,-49.179703264296975
13012097,83323,-25.440714449910494,-49.188443906024766
13012106,83301,-25.44358887001584,-49.06668149174124
13012118,83390,-25.29635234664244,-48.33035354118432
13012135,83321,-25.44450819623171,-49.17725474672523
13012187,83370,-25.43428873156633,-48.71656095355144
13012197,83305,-25.449502371191144,-49.05494875881632
13012266,83302,-25.453973999999945,-49.10247799999996
13012285,83304,-25.43608466437587,-49.06047014983238
13012334,83322,-25.45520782540837,-49.18886071388973
13012417,83306,-25.451465542111187,-49.06505900567522
13013022,83314,-25.45148537000401,-49.16251262958495
13014969,83310,-25.452296684625185,-49.14492373548572
13018487,83410,-25.357121818045123,-49.16585406200442
13018492,83420,-25.37399580758828,-49.05631218713979
13018510,83409,-25.371132577664817,-49.18125077989034
13018518,83413,-25.388481651539166,-49.16616839347383
13018522,83408,-25.371298736141743,-49.18823376385825
13018557,83405,-25.374464853535592,-49.19726615035309
13018562,83412,-25.364112926573263,-49.1485038206046
13018565,83414,-25.29388622779014,-49.225293065900594
13018589,83404,-25.362961044442496,-49.20591884640265
13018610,83406,-25.352293531164342,-49.193949392918206
13018613,83403,-25.33422592758873,-49.21121894452015
13018615,83480,-24.9763055633229,-49.09226407989016
13018620,83430,-25.365855480212275,-49.10538897664281
13018643,83450,-25.21439321936113,-49.11148701241143
13018668,83407,-25.34828023042268,-49.17886786038601
13018670,83401,-25.326799865914616,-49.2299780228954
13018783,83402,-25.34347077721826,-49.227809047574894
13018828,83411,-25.34346492470953,-49.16327640658161
13019634,83490,-24.66070923318963,-48.99201537427053
13026160,83507,-25.316851361274026,-49.30459161975918
13026165,83508,-25.37338500000001,-49.29875325
13026170,83505,-25.34270242907848,-49.23756463682272
13026173,83540,-25.190294456773145,-49.32118393247951
13026179,83560,-25.21327189455191,-49.3489767336217
13026183,83570,-24.901013999999947,-49.301193499999954
13026197,83504,-25.328459084107493,-49.2564525184661
13026211,83501,-25.31357267638063,-49.29180267499566
13026272,83506,-25.344631090195666,-49.27066986303304
13026285,83503,-25.33160032638932,-49.27717645934557
13026291,83590,-24.56461480876705,-49.42160812537662
13026332,83535,-25.372162488430515,-49.35319575578474
13026538,83512,-25.319400926164285,-49.30493578183975
13026577,83502,-25.320346386346568,-49.27875530016162
13026800,83511,-25.34929908298231,-49.29988844685209
13028115,83608,-25.456502450481345,-49.43538130229186
13028116,83602,-25.464021140347796,-49.550451239912576
13028125,83601,-25.466635468752123,-49.53576575000499
13028140,83650,-25.5870663114133,-49.633257191575794
13028141,83604,-25.475842610773128,-49.57274029276336
13028155,83609,-25.46490357793857,-49.39123456781457
13028174,83605,-25.446647385196982,-49.55563586004068
13028194,83606,-25.44794957803866,-49.54141858819425
13028201,83607,-25.450216435405693,-49.51564087663902
13028731,83603,-25.51160980837505,-49.54167514124038
13030754,83750,-25.775721800206885,-49.72398059937935
13030768,83707,-25.557676649395017,-49.37780909275544
13030775,83708,-25.59882689377149,-49.37212657909614
13030793,83709,-25.61138949693849,-49.36969938375004
13030817,83706,-25.545000522905305,-49.38387592272248
13030822,83730,-25.69025168661188,-49.55739679207331
13030838,83703,-25.580265224514296,-49.403427480350565
13030872,83701,-25.587399444600003,-49.39198424949333
13030909,83705,-25.568313168441374,-49.39750915829013
13030913,83704,-25.581182453673023,-49.4134921642734
13031081,83702,-25.58682955148217,-49.40008181635671
13032473,83760,-25.50943247821568,-49.298553
13036829,83833,-25.635919522719284,-49.32299206659218
13036834,83880,-26.08644812451248,-49.78075054841446
13036849,83870,-26.001234,-49.668993
13036850,83823,-25.66745573437876,-49.28880133395711
13036857,83830,-25.665981910215244,-49.32886111300174
13036875,83820,-25.63833400486329,-49.296168499706
13036885,83829,-25.660133532958547,-49.33422564082772
13036902,83840,-25.87490734545216,-49.499046992503104
13036919,83800,-25.77404958940785,-49.32914580930774
13036972,83860,-26.09951042219324,-49.43039517089023
13037005,83824,-25.670069134388523,-49.30557898570774
13038059,83810,39.05762941700437,-9.400036925109038
13041734,83900,-25.876969875302272,-50.39287401461092
13044764,84063,-25.064879123255093,-50.207193362454426
13044765,84015,-25.074043009435066,-50.15132717124473
13044777,84026,-25.10220439771488,-50.14392929615091
13044781,84062,-25.07393596280801,-50.2325527374344
13044784,84010,-25.090806929770974,-50.15864960866176
13044816,84031,-25.09682525618896,-50.12021573244275
13044819,84073,-25.055310572854754,-50.16302080154659
13044840,84072,-25.06080266833056,-50.17672815681802
13044841,84045,-25.140280860407312,-50.15341082183036
13044895,84050,-25.111054989058253,-50.16840959931533
13044902,84025,-25.086792082329477,-50.127791387148
13044909,84040,-25.11074915875126,-50.16128768235323
13044915,84020,-25.08190948098565,-50.13386723910784
13044959,84046,-25.14652408520401,-50.16801987567075
13044973,84051,-25.098060237578625,-50.16913091090085
13044974,84043,-25.141482662760595,-50.1521622594887
13044983,84035,-25.11134715283512,-50.14605173867332
13045015,84053,-25.08326715137251,-50.1872253869315
13045019,84060,-25.10028868526743,-50.21000605078199
13045030,84033,-25.12330821957547,-50.10258203967429
13045037,84064,-25.051799136562924,-50.22484756287143
13045135,84032,-25.100259726066103,-50.10316858465574
13045137,84070,-25.084951512349253,-50.1719179396387
13045249,84030,-25.0898641791368,-50.07670397764743
13045280,84061,-25.096514742579348,-50.20768958538751
13045424,84016,-25.062796694472123,-50.13504688484768
13045567,84036,-25.11916694993584,-50.15360461736411
13056190,84145,-24.95026527978892,-50.12451179147818
13056193,84130,-25.42801578809382,-50.00165790130647
13056205,84172,-24.794234999999997,-49.99697099999999
13056226,84140,-25.545258070749952,-49.881757819398686
13056248,84165,-24.788261778607744,-50.01007231886684
13056263,84174,-24.80200820899649,-49.99280471273954
13056269,84196,-23.702852723394397,-46.401558774842776
13056446,84178,-24.79611036875941,-49.99949570990931
13056526,84150,-25.68038290991609,-50.29838170749122
13056557,84168,-24.7814519908805,-50.00695048421677
13059279,84269,-24.333499556541103,-50.65588179341895
13059280,84264,-24.348163260163293,-50.61341818701547
13059285,84240,-24.534586989874988,-49.94147712400756
13059291,84220,-24.11443747897362,-49.45979539247262
13059296,84272,-24.31700130225438,-50.63273800241009
13059298,84268,-24.32109582323217,-50.63847165883765
13059302,84200,-24.256441627501136,-49.70995118249992
13059319,84271,-24.32551772441893,-50.65729570163472
13059337,84261,-24.325839812534188,-50.620755625778536
13059357,84262,-24.32419311407833,-50.62367220467264
13059402,84285,-23.84980940263059,-50.40712477967953
13059410,84270,-24.31845955251807,-50.645762399243154
13059434,84280,-24.038172062550025,-50.45401088736292
13059456,84267,-24.324944977872704,-50.64258024317045
13059477,84250,-24.446538383811728,-50.75664037380096
13059496,84265,-24.338318579333773,-50.62355838299117
13059505,84266,-24.334528639666104,-50.63608839319225
13059683,84263,-24.32205007279478,-50.61360481210749
13059815,84290,-23.910519250439812,-50.57762763401624
13064886,84320,-24.65490126597641,-50.85021511073835
13064895,84300,-24.51587000958706,-50.40924472841926
13064906,84350,-24.21479006332944,-50.93493112717941
13064932,84345,-24.247862548261367,-50.24561447987722
13065801,84400,-25.20150185622089,-50.970647374151824
13065836,84460,-25.006441294595263,-50.86149945247331
13065838,84430,-25.221893045911816,-50.59484314673367
13065853,84435,-25.189610828592475,-50.80871435088429
13065884,84470,-24.567520643806727,-51.33884428755445
13065977,84450,-25.026860302981927,-50.58690778966883
13067779,84550,-25.62456160218538,-50.69617321748903
13067785,84500,-25.46071165130973,-50.63828989673304
13067813,84570,-25.88013611979257,-50.833439675254354
13067885,84530,-25.372898999999997,-50.46185700000001
13067886,84560,-25.73373749374235,-50.79613989435896
13074078,84600,-26.226014834302923,-51.08796890764874
13074126,84660,-26.41825719344005,-51.3163760544167
13074155,84640,-26.15574248986108,-51.56711222294422
13074160,84620,-26.017167198612643,-51.34652967408011
13074192,84603,-26.230102829828525,-51.07053443036406
13074193,84635,-26.064506999999946,-50.75004499999996
13074396,84605,-26.257096285262428,-51.09507834388285
13074397,84602,-26.24306125332573,-51.12288205759586
13074564,84607,-26.22624071178068,-51.07040956827851
13074565,84630,-26.15923524030926,-50.886489939801415
13076796,84604,-26.209357698448294,-51.02302958582242
13082016,84970,-23.75408440846952,-49.63314686532821
13082017,84945,-23.60711298410955,-49.6298342745065
13082019,84930,-23.745061232011697,-50.07224637866745
13082021,84900,-23.84868060395721,-50.187369715436375
13082032,84990,-24.14445524984864,-49.817933542923306
13082041,84940,-23.682410451768614,-49.82536034961159
13082059,84935,-23.77756978556728,-49.95469142163561
13082102,84920,-23.8090985264526,-50.1376106059037
13082114,84950,-23.872064968638337,-49.8008729112134
13082212,84925,-23.788481333229072,-50.06095793185343
13082873,84980,-23.917829015702868,-49.65165829437156
13085737,85065,-25.37418387480538,-51.45285493089615
13085740,85010,-25.38999640215828,-51.47482035400201
13085758,85012,-25.397213164319837,-51.46133223062508
13085775,85022,-25.416469895925857,-51.473275147354286
13085776,85015,-25.399829188470083,-51.47669089552183
13085783,85055,-25.37415727226045,-51.465691194010006
